,year,locationabbr,locationdesc,datasource,category,indicator,response,data_value_unit,data_value_type,data_value,data_value_alt,low_confidence_limit,high_confidence_limit,number,weightednumber,stratificationcategory1,stratification1,categoryid,indicatorid,locationid,responseid,datavaluetypeid,stratificationcategoryid1,stratificationid1,stratificationcategory2,stratification2,stratificationcategoryid2,stratificationid2,geolocation,:@computed_region_hjsp_umg2,:@computed_region_skr5_azej,data_value_footnote_symbol,data_value_footnote
505,2016,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,29.2,29.2,26.6,32.0,585.0,265343.0,Disability Type,Mobility Disability,DISEST,AGEIND,72,AGE02,PREV,DISTYPE,MOBDIS,,,,,,,,,
506,2016,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,35.7,35.7,27.1,45.3,75.0,51895.0,Disability Status,Any Disability,DISEST,RACEIND,39,RACE04,AGEADJPREV,DISSTAT,DISABL,,,,,"{'latitude': '40.06021014100048', 'longitude': '-82.40426005599966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38.0,587.0,,
507,2016,MA,Massachusetts,BRFSS,Demographics,Employment status among adults 18 years of age or older,Other,%,Age-adjusted Prevalence,30.0,30.0,26.6,33.7,967.0,468545.0,Disability Status,Any Disability,DEMOG,JOB,25,JOB04,AGEADJPREV,DISSTAT,DISABL,,,,,"{'latitude': '42.27687047000046', 'longitude': '-72.08269067499964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25.0,1919.0,,
508,2016,AZ,Arizona,BRFSS,Demographics,Marital status among adults 18 years of age or older,Never Married,%,Age-adjusted Prevalence,25.8,25.8,19.0,34.1,119.0,65253.0,Disability Type,Independent Living Disability,DEMOG,MARRIED,4,MARRIED04,AGEADJPREV,DISTYPE,INDDIS,,,,,"{'latitude': '34.865970280000454', 'longitude': '-111.76381127699972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7.0,986.0,,
509,2016,MD,Maryland,BRFSS,Demographics,Education level among adults 18 years of age or older,Some High School or Less,%,Age-adjusted Prevalence,19.2,19.2,15.7,23.2,191.0,77098.0,Disability Type,Cognitive Disability,DEMOG,EDUCATE,24,EDUCATE01,AGEADJPREV,DISTYPE,COGDIS,,,,,"{'latitude': '39.29058096400047', 'longitude': '-76.60926011099963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45.0,1857.0,,
510,2016,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.2,3.2,2.5,4.2,116.0,17526.0,Overall,Overall,DISEST,STATTYPE,2,Q6VIS,AGEADJPREV,CAT1,BO1,,,,,"{'latitude': '64.84507995700051', 'longitude': '-147.72205903599973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51.0,1673.0,,
511,2016,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,85.9,85.9,83.8,87.7,1871.0,429219.0,Disability Status,No Disability,DISEST,AGEIND,15,AGE01,PREV,DISSTAT,NODIS,,,,,"{'latitude': '21.304850435000446', 'longitude': '-157.85774940299973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4.0,1657.0,,
512,2016,NC,North Carolina,BRFSS,Demographics,Education level among adults 18 years of age or older,Some High School or Less,%,Age-adjusted Prevalence,10.7,10.7,9.5,12.0,358.0,603471.0,Disability Status,No Disability,DEMOG,EDUCATE,37,EDUCATE01,AGEADJPREV,DISSTAT,NODIS,,,,,"{'latitude': '35.466220975000454', 'longitude': '-79.15925046299964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37.0,2390.0,,
513,2016,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,8.4,8.4,7.7,9.1,960.0,176297.0,Overall,Overall,DISEST,STATTYPE,20,Q6COG,AGEADJPREV,CAT1,BO1,,,,,"{'latitude': '38.34774030000045', 'longitude': '-98.20078122699965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17.0,1287.0,,
514,2016,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,12.9,12.9,9.7,17.0,58.0,16933.0,Disability Type,Mobility Disability,DISEST,RACEIND,20,RACE03,AGEADJPREV,DISTYPE,MOBDIS,,,,,"{'latitude': '38.34774030000045', 'longitude': '-98.20078122699965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17.0,1287.0,,
515,2016,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,2.8,2.8,2.4,3.2,714.0,527567.0,Disability Type,Self-care Disability,DISEST,RACEIND,88,RACE01,AGEADJPREV,DISTYPE,SELFDIS,,,,,,,,,
516,2016,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Status,No Disability,DISEST,RACEIND,16,RACE06,AGEADJPREV,DISSTAT,NODIS,,,,,"{'latitude': '43.682630005000476', 'longitude': '-114.3637300419997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5.0,1687.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
517,2016,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,4.8,4.8,4.2,5.4,581.0,83840.0,Disability Type,Independent Living Disability,DISEST,RACEIND,20,RACE01,AGEADJPREV,DISTYPE,INDDIS,,,,,"{'latitude': '38.34774030000045', 'longitude': '-98.20078122699965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17.0,1287.0,,
518,2016,NY,New York,BRFSS,Demographics,Employment status among adults 18 years of age or older,Out of Work,%,Age-adjusted Prevalence,9.3,9.3,7.7,11.3,538.0,242783.0,Disability Status,Any Disability,DEMOG,JOB,36,JOB02,AGEADJPREV,DISSTAT,DISABL,,,,,"{'latitude': '42.82700103200045', 'longitude': '-75.54397042699964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47.0,2092.0,,
519,2016,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,10.6,10.6,8.8,12.7,1077.0,294988.0,Disability Type,Hearing Disability,DISEST,VETIND,12,VET1,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '28.932040377000476', 'longitude': '-81.92896053899966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30.0,1112.0,,
520,2016,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Type,Self-care Disability,DISEST,RACEIND,54,RACE02,AGEADJPREV,DISTYPE,SELFDIS,,,,,"{'latitude': '38.66551020200046', 'longitude': '-80.71264013499967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.0,2749.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
521,2016,OK,Oklahoma,BRFSS,Demographics,Employment status among adults 18 years of age or older,Employed,%,Age-adjusted Prevalence,25.2,25.2,20.2,30.9,242.0,102923.0,Disability Type,Mobility Disability,DEMOG,JOB,40,JOB01,AGEADJPREV,DISTYPE,MOBDIS,,,,,"{'latitude': '35.47203135600046', 'longitude': '-97.52107021399968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20.0,712.0,,
522,2016,WI,Wisconsin,BRFSS,Demographics,Education level among adults 18 years of age or older,College Graduate,%,Age-adjusted Prevalence,29.1,29.1,27.3,31.0,1488.0,960127.0,Disability Status,No Disability,DEMOG,EDUCATE,55,EDUCATE03,AGEADJPREV,DISSTAT,NODIS,,,,,"{'latitude': '44.39319117400049', 'longitude': '-89.81637074199966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41.0,3078.0,,
523,2016,OR,Oregon,BRFSS,Demographics,Employment status among adults 18 years of age or older,Other,%,Age-adjusted Prevalence,32.1,32.1,29.1,35.3,654.0,317561.0,Disability Status,Any Disability,DEMOG,JOB,41,JOB04,AGEADJPREV,DISSTAT,DISABL,,,,,"{'latitude': '44.56744942400047', 'longitude': '-120.15503132599969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12.0,2452.0,,
524,2016,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,4.4,4.4,3.4,5.7,71.0,6633.0,Disability Type,Self-care Disability,DISEST,AGEIND,11,AGE02,PREV,DISTYPE,SELFDIS,,,,,"{'latitude': '38.89037138500049', 'longitude': '-77.03196112699965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44.0,1049.0,,
525,2016,WY,Wyoming,BRFSS,Demographics,Employment status among adults 18 years of age or older,Other,%,Age-adjusted Prevalence,25.2,25.2,19.5,31.8,431.0,21979.0,Disability Type,Mobility Disability,DEMOG,JOB,56,JOB04,AGEADJPREV,DISTYPE,MOBDIS,,,,,"{'latitude': '43.23554134300048', 'longitude': '-108.10983035299967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14.0,3084.0,,
526,2016,VI,U.S. Virgin Islands,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Status,Any Disability,DISEST,RACEIND,78,RACE06,AGEADJPREV,DISSTAT,DISABL,,,,,,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
527,2016,WA,Washington,BRFSS,Demographics,Education level among adults 18 years of age or older,College Graduate,%,Age-adjusted Prevalence,14.4,14.4,10.7,19.0,135.0,25338.0,Disability Type,Self-care Disability,DEMOG,EDUCATE,53,EDUCATE03,AGEADJPREV,DISTYPE,SELFDIS,,,,,"{'latitude': '47.52227862900048', 'longitude': '-120.47001078999972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6.0,2956.0,,
528,2016,NV,Nevada,BRFSS,Demographics,Education level among adults 18 years of age or older,High School Graduate,%,Age-adjusted Prevalence,68.0,68.0,63.3,72.3,837.0,425175.0,Disability Status,Any Disability,DEMOG,EDUCATE,32,EDUCATE02,AGEADJPREV,DISSTAT,DISABL,,,,,"{'latitude': '39.493240390000494', 'longitude': '-117.07184056399967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10.0,481.0,,
529,2016,CT,Connecticut,BRFSS,Demographics,Employment status among adults 18 years of age or older,Unable to Work,%,Age-adjusted Prevalence,23.0,23.0,17.5,29.6,99.0,30374.0,Disability Type,Vision Disability,DEMOG,JOB,9,JOB03,AGEADJPREV,DISTYPE,VISDIS,,,,,"{'latitude': '41.56266102000046', 'longitude': '-72.64984095199964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24.0,1043.0,,
530,2016,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Type,Independent Living Disability,DISEST,RACEIND,4,RACE04,AGEADJPREV,DISTYPE,INDDIS,,,,,"{'latitude': '34.865970280000454', 'longitude': '-111.76381127699972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7.0,986.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
531,2016,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,,,,,Disability Type,Vision Disability,DISEST,RACEIND,33,RACE03,AGEADJPREV,DISTYPE,VISDIS,,,,,"{'latitude': '43.65595011300047', 'longitude': '-71.50036091999965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26.0,2405.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
532,2016,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,14.3,14.3,12.5,16.4,231.0,152291.0,Disability Status,Any Disability,DISEST,AGEIND,19,AGE01,PREV,DISSTAT,DISABL,,,,,"{'latitude': '42.46940091300047', 'longitude': '-93.81649055599968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16.0,281.0,,
533,2016,OR,Oregon,BRFSS,Demographics,Employment status among adults 18 years of age or older,Unable to Work,%,Age-adjusted Prevalence,19.2,19.2,16.4,22.3,256.0,145742.0,Disability Status,Any Disability,DEMOG,JOB,41,JOB03,AGEADJPREV,DISSTAT,DISABL,,,,,"{'latitude': '44.56744942400047', 'longitude': '-120.15503132599969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12.0,2452.0,,
534,2016,HHS3,HHS Region 3,BRFSS,Demographics,Marital status among adults 18 years of age or older,Widowed,%,Age-adjusted Prevalence,8.5,8.5,7.9,9.2,2723.0,829955.0,Disability Status,Any Disability,DEMOG,MARRIED,82,MARRIED03,AGEADJPREV,DISSTAT,DISABL,,,,,,,,,
535,2016,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,6.7,6.7,5.9,7.5,443.0,198337.0,Disability Type,Hearing Disability,DISEST,RACEIND,1,RACE01,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '32.84057112200048', 'longitude': '-86.63186076199969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29.0,94.0,,
536,2016,OK,Oklahoma,BRFSS,Demographics,Employment status among adults 18 years of age or older,Unable to Work,%,Age-adjusted Prevalence,30.5,30.5,23.1,39.1,135.0,53383.0,Disability Type,Vision Disability,DEMOG,JOB,40,JOB03,AGEADJPREV,DISTYPE,VISDIS,,,,,"{'latitude': '35.47203135600046', 'longitude': '-97.52107021399968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20.0,712.0,,
537,2016,NV,Nevada,BRFSS,Demographics,Education level among adults 18 years of age or older,Some High School or Less,%,Age-adjusted Prevalence,20.1,20.1,16.2,24.6,156.0,129333.0,Disability Status,Any Disability,DEMOG,EDUCATE,32,EDUCATE01,AGEADJPREV,DISSTAT,DISABL,,,,,"{'latitude': '39.493240390000494', 'longitude': '-117.07184056399967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10.0,481.0,,
538,2016,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,10.6,10.6,9.1,12.3,247.0,245721.0,Disability Type,Cognitive Disability,DISEST,AGEIND,25,AGE01,PREV,DISTYPE,COGDIS,,,,,"{'latitude': '42.27687047000046', 'longitude': '-72.08269067499964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25.0,1919.0,,
539,2016,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,5.1,5.1,4.2,6.2,352.0,94231.0,Disability Type,Self-care Disability,DISEST,SEXIND,21,SEX02,AGEADJPREV,DISTYPE,SELFDIS,,,,,"{'latitude': '37.645970271000465', 'longitude': '-84.77497104799966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36.0,235.0,,
540,2016,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,21.2,21.2,19.8,22.6,1112.0,2980913.0,Disability Status,Any Disability,DISEST,SEXIND,6,SEX01,AGEADJPREV,DISSTAT,DISABL,,,,,"{'latitude': '37.63864012300047', 'longitude': '-120.99999953799971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8.0,1340.0,,
541,2016,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,42.9,42.9,39.9,45.8,792.0,191655.0,Disability Status,No Disability,DISEST,AGEIND,28,AGE03,PREV,DISSTAT,NODIS,,,,,"{'latitude': '32.745510099000455', 'longitude': '-89.53803082499968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32.0,494.0,,
542,2016,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,2.6,2.6,2.1,3.3,121.0,150306.0,Disability Type,Hearing Disability,DISEST,SEXIND,17,SEX02,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '40.48501028300046', 'longitude': '-88.99771017799969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0,1795.0,,
543,2016,PA,Pennsylvania,BRFSS,Demographics,Marital status among adults 18 years of age or older,Widowed,%,Age-adjusted Prevalence,12.9,12.9,8.4,19.3,46.0,62240.0,Disability Type,Vision Disability,DEMOG,MARRIED,42,MARRIED03,AGEADJPREV,DISTYPE,VISDIS,,,,,"{'latitude': '40.79373015200048', 'longitude': '-77.86070029399963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48.0,2495.0,,
544,2016,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.5,5.5,5.0,6.1,1209.0,257789.0,Overall,Overall,DISEST,STATTYPE,24,Q6IND,AGEADJPREV,CAT1,BO1,,,,,"{'latitude': '39.29058096400047', 'longitude': '-76.60926011099963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45.0,1857.0,,
545,2016,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Type,Hearing Disability,DISEST,RACEIND,37,RACE06,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '35.466220975000454', 'longitude': '-79.15925046299964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37.0,2390.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
