,year,stateabbr,statedesc,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,latitude,longitude,locationid,categoryid,measureid,datavaluetypeid,short_question_text
587,2018,IL,Illinois,Adams,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,27.2,21.6,33.1,65691,39.9878741,-91.18845544,17001,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men
588,2018,IL,Illinois,Adams,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,29.5,22.3,37.4,65691,39.9878741,-91.18845544,17001,PREVENT,COREW,CrdPrv,Core preventive services for older women
589,2018,IL,Illinois,Adams,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,21.9,17.3,27.2,65691,39.9878741,-91.18845544,17001,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women
590,2018,IL,Illinois,Adams,BRFSS,Unhealthy Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,19.1,16.1,22.1,65691,39.9878741,-91.18845544,17001,UNHBEH,CSMOKING,CrdPrv,Current Smoking
591,2018,IL,Illinois,Adams,BRFSS,Unhealthy Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,20.5,17.3,24.0,65691,39.9878741,-91.18845544,17001,UNHBEH,CSMOKING,AgeAdjPrv,Current Smoking
592,2018,IL,Illinois,Adams,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,65.7,61.8,69.5,65691,39.9878741,-91.18845544,17001,PREVENT,DENTAL,CrdPrv,Dental Visit
593,2018,IL,Illinois,Adams,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,65.3,61.0,69.2,65691,39.9878741,-91.18845544,17001,PREVENT,DENTAL,AgeAdjPrv,Dental Visit
594,2018,IL,Illinois,Adams,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.1,10.1,12.2,65691,39.9878741,-91.18845544,17001,HLTHOUT,DIABETES,CrdPrv,Diabetes
595,2018,IL,Illinois,Adams,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,9.0,8.2,9.7,65691,39.9878741,-91.18845544,17001,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes
596,2017,IL,Illinois,Adams,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,37.4,36.3,38.6,65691,39.9878741,-91.18845544,17001,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
597,2017,IL,Illinois,Adams,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,30.5,29.5,31.4,65691,39.9878741,-91.18845544,17001,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol
598,2018,IL,Illinois,Adams,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.2,3.0,3.5,65691,39.9878741,-91.18845544,17001,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease
599,2018,IL,Illinois,Adams,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Age-adjusted prevalence,2.6,2.4,2.8,65691,39.9878741,-91.18845544,17001,HLTHOUT,KIDNEY,AgeAdjPrv,Chronic Kidney Disease
600,2018,IL,Illinois,Adams,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,27.4,24.1,30.5,65691,39.9878741,-91.18845544,17001,UNHBEH,LPA,CrdPrv,Physical Inactivity
601,2018,IL,Illinois,Adams,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,25.7,22.6,28.8,65691,39.9878741,-91.18845544,17001,UNHBEH,LPA,AgeAdjPrv,Physical Inactivity
602,2018,IL,Illinois,Adams,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,70.2,65.3,74.8,65691,39.9878741,-91.18845544,17001,PREVENT,MAMMOUSE,CrdPrv,Mammography
603,2018,IL,Illinois,Adams,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,69.9,65.0,74.7,65691,39.9878741,-91.18845544,17001,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography
604,2018,IL,Illinois,Adams,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.2,11.8,14.6,65691,39.9878741,-91.18845544,17001,HLTHOUT,MHLTH,CrdPrv,Mental Health
605,2018,IL,Illinois,Adams,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14.1,12.6,15.8,65691,39.9878741,-91.18845544,17001,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health
606,2018,IL,Illinois,Adams,BRFSS,Unhealthy Behaviors,Obesity among adults aged >=18 years,%,Crude prevalence,33.8,31.9,35.8,65691,39.9878741,-91.18845544,17001,UNHBEH,OBESITY,CrdPrv,Obesity
607,2018,IL,Illinois,Adams,BRFSS,Unhealthy Behaviors,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,34.1,32.0,36.0,65691,39.9878741,-91.18845544,17001,UNHBEH,OBESITY,AgeAdjPrv,Obesity
608,2018,IL,Illinois,Adams,BRFSS,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.3,11.8,14.9,65691,39.9878741,-91.18845544,17001,HLTHOUT,PHLTH,CrdPrv,Physical Health
609,2018,IL,Illinois,Adams,BRFSS,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12.1,10.7,13.5,65691,39.9878741,-91.18845544,17001,HLTHOUT,PHLTH,AgeAdjPrv,Physical Health
610,2018,IL,Illinois,Adams,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,32.3,30.6,33.9,65691,39.9878741,-91.18845544,17001,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
611,2018,IL,Illinois,Adams,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,33.6,31.8,35.3,65691,39.9878741,-91.18845544,17001,UNHBEH,SLEEP,AgeAdjPrv,Sleep <7 hours
612,2018,IL,Illinois,Adams,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.8,3.3,4.3,65691,39.9878741,-91.18845544,17001,HLTHOUT,STROKE,CrdPrv,Stroke
613,2018,IL,Illinois,Adams,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,2.9,2.6,3.3,65691,39.9878741,-91.18845544,17001,HLTHOUT,STROKE,AgeAdjPrv,Stroke
614,2018,IL,Illinois,Adams,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,13.5,8.6,19.5,65691,39.9878741,-91.18845544,17001,HLTHOUT,TEETHLOST,CrdPrv,Teeth Loss
615,2018,IL,Illinois,Adams,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,13.4,8.7,19.1,65691,39.9878741,-91.18845544,17001,HLTHOUT,TEETHLOST,AgeAdjPrv,Teeth Loss
616,2018,IN,Indiana,Adams,BRFSS,Unhealthy Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,26.1,22.3,29.8,35636,40.7457325,-84.93671592,18001,UNHBEH,CSMOKING,AgeAdjPrv,Current Smoking
617,2018,IN,Indiana,Adams,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,15.1,12.4,18.2,35636,40.7457325,-84.93671592,18001,PREVENT,ACCESS2,CrdPrv,Health Insurance
618,2018,IN,Indiana,Adams,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,15.6,12.6,18.8,35636,40.7457325,-84.93671592,18001,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance
619,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,30.0,28.4,31.5,35636,40.7457325,-84.93671592,18001,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
620,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,26.6,25.2,28.0,35636,40.7457325,-84.93671592,18001,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis
621,2018,IN,Indiana,Adams,BRFSS,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,15.7,14.8,16.6,35636,40.7457325,-84.93671592,18001,UNHBEH,BINGE,CrdPrv,Binge Drinking
622,2018,IN,Indiana,Adams,BRFSS,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,17.0,16.1,18.0,35636,40.7457325,-84.93671592,18001,UNHBEH,BINGE,AgeAdjPrv,Binge Drinking
623,2017,IN,Indiana,Adams,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,37.7,36.3,39.0,35636,40.7457325,-84.93671592,18001,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
624,2017,IN,Indiana,Adams,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,34.1,32.7,35.4,35636,40.7457325,-84.93671592,18001,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure
625,2017,IN,Indiana,Adams,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,77.7,76.5,78.8,35636,40.7457325,-84.93671592,18001,PREVENT,BPMED,CrdPrv,Taking BP Medication
626,2017,IN,Indiana,Adams,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,58.7,57.4,60.0,35636,40.7457325,-84.93671592,18001,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication
627,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.6,7.2,8.0,35636,40.7457325,-84.93671592,18001,HLTHOUT,CANCER,CrdPrv,Cancer (except skin)
628,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.5,6.2,6.8,35636,40.7457325,-84.93671592,18001,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin)
629,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.6,9.9,11.3,35636,40.7457325,-84.93671592,18001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
630,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,10.6,9.9,11.4,35636,40.7457325,-84.93671592,18001,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma
631,2018,IN,Indiana,Adams,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,81.4,78.5,84.6,35636,40.7457325,-84.93671592,18001,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening
632,2018,IN,Indiana,Adams,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,82.4,79.6,85.2,35636,40.7457325,-84.93671592,18001,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening
633,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,8.5,7.6,9.5,35636,40.7457325,-84.93671592,18001,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
634,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Age-adjusted prevalence,7.1,6.4,8.0,35636,40.7457325,-84.93671592,18001,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease
635,2018,IN,Indiana,Adams,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,75.8,74.7,76.8,35636,40.7457325,-84.93671592,18001,PREVENT,CHECKUP,CrdPrv,Annual Checkup
636,2018,IN,Indiana,Adams,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,73.9,72.7,75.1,35636,40.7457325,-84.93671592,18001,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup
637,2017,IN,Indiana,Adams,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,77.3,75.4,79.3,35636,40.7457325,-84.93671592,18001,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
638,2017,IN,Indiana,Adams,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,75.6,73.5,77.8,35636,40.7457325,-84.93671592,18001,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening
639,2018,IN,Indiana,Adams,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,60.3,56.8,63.4,35636,40.7457325,-84.93671592,18001,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening
640,2018,IN,Indiana,Adams,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,58.7,55.2,62.0,35636,40.7457325,-84.93671592,18001,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening
641,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,10.9,9.3,12.8,35636,40.7457325,-84.93671592,18001,HLTHOUT,COPD,CrdPrv,COPD
642,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Age-adjusted prevalence,9.8,8.4,11.4,35636,40.7457325,-84.93671592,18001,HLTHOUT,COPD,AgeAdjPrv,COPD
643,2018,IN,Indiana,Adams,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,24.1,17.1,32.0,35636,40.7457325,-84.93671592,18001,PREVENT,COREM,CrdPrv,Core preventive services for older men
644,2018,IN,Indiana,Adams,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,18.6,13.8,23.9,35636,40.7457325,-84.93671592,18001,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men
645,2018,IN,Indiana,Adams,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,23.9,17.4,31.3,35636,40.7457325,-84.93671592,18001,PREVENT,COREW,CrdPrv,Core preventive services for older women
646,2018,IN,Indiana,Adams,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,17.8,13.3,22.8,35636,40.7457325,-84.93671592,18001,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women
647,2018,IN,Indiana,Adams,BRFSS,Unhealthy Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,24.8,21.3,28.4,35636,40.7457325,-84.93671592,18001,UNHBEH,CSMOKING,CrdPrv,Current Smoking
648,2018,IN,Indiana,Adams,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,61.0,56.2,65.4,35636,40.7457325,-84.93671592,18001,PREVENT,DENTAL,CrdPrv,Dental Visit
649,2018,IN,Indiana,Adams,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,60.7,55.9,64.9,35636,40.7457325,-84.93671592,18001,PREVENT,DENTAL,AgeAdjPrv,Dental Visit
650,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.9,11.8,14.0,35636,40.7457325,-84.93671592,18001,HLTHOUT,DIABETES,CrdPrv,Diabetes
651,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,11.2,10.3,12.2,35636,40.7457325,-84.93671592,18001,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes
652,2017,IN,Indiana,Adams,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,36.9,35.9,38.2,35636,40.7457325,-84.93671592,18001,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
653,2017,IN,Indiana,Adams,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,30.8,29.9,31.7,35636,40.7457325,-84.93671592,18001,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol
654,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.3,3.0,3.6,35636,40.7457325,-84.93671592,18001,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease
655,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Age-adjusted prevalence,2.9,2.6,3.1,35636,40.7457325,-84.93671592,18001,HLTHOUT,KIDNEY,AgeAdjPrv,Chronic Kidney Disease
656,2018,IN,Indiana,Adams,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,31.4,27.8,34.5,35636,40.7457325,-84.93671592,18001,UNHBEH,LPA,CrdPrv,Physical Inactivity
657,2018,IN,Indiana,Adams,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,30.4,26.8,33.5,35636,40.7457325,-84.93671592,18001,UNHBEH,LPA,AgeAdjPrv,Physical Inactivity
658,2018,IN,Indiana,Adams,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,68.5,63.6,73.1,35636,40.7457325,-84.93671592,18001,PREVENT,MAMMOUSE,CrdPrv,Mammography
659,2018,IN,Indiana,Adams,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,68.2,63.0,73.1,35636,40.7457325,-84.93671592,18001,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography
660,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,16.2,14.6,17.9,35636,40.7457325,-84.93671592,18001,HLTHOUT,MHLTH,CrdPrv,Mental Health
661,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.8,15.1,18.6,35636,40.7457325,-84.93671592,18001,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health
662,2018,IN,Indiana,Adams,BRFSS,Unhealthy Behaviors,Obesity among adults aged >=18 years,%,Crude prevalence,35.3,33.4,37.0,35636,40.7457325,-84.93671592,18001,UNHBEH,OBESITY,CrdPrv,Obesity
663,2018,IN,Indiana,Adams,BRFSS,Unhealthy Behaviors,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.7,33.7,37.5,35636,40.7457325,-84.93671592,18001,UNHBEH,OBESITY,AgeAdjPrv,Obesity
664,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,15.4,13.7,17.3,35636,40.7457325,-84.93671592,18001,HLTHOUT,PHLTH,CrdPrv,Physical Health
665,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14.5,13.0,16.3,35636,40.7457325,-84.93671592,18001,HLTHOUT,PHLTH,AgeAdjPrv,Physical Health
666,2018,IN,Indiana,Adams,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.4,33.7,36.9,35636,40.7457325,-84.93671592,18001,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
667,2018,IN,Indiana,Adams,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,36.4,34.6,37.9,35636,40.7457325,-84.93671592,18001,UNHBEH,SLEEP,AgeAdjPrv,Sleep <7 hours
668,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.0,3.5,4.6,35636,40.7457325,-84.93671592,18001,HLTHOUT,STROKE,CrdPrv,Stroke
669,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.4,3.0,3.9,35636,40.7457325,-84.93671592,18001,HLTHOUT,STROKE,AgeAdjPrv,Stroke
670,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,20.8,14.0,28.3,35636,40.7457325,-84.93671592,18001,HLTHOUT,TEETHLOST,CrdPrv,Teeth Loss
671,2018,IN,Indiana,Adams,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,20.9,13.8,28.2,35636,40.7457325,-84.93671592,18001,HLTHOUT,TEETHLOST,AgeAdjPrv,Teeth Loss
672,2018,IA,Iowa,Adams,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,9.5,7.9,11.5,3645,41.02901204,-94.6993121,19003,PREVENT,ACCESS2,CrdPrv,Health Insurance
673,2018,IA,Iowa,Adams,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,10.2,8.4,12.4,3645,41.02901204,-94.6993121,19003,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance
674,2018,IA,Iowa,Adams,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,30.0,28.3,31.5,3645,41.02901204,-94.6993121,19003,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
675,2018,IA,Iowa,Adams,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,22.9,21.7,24.0,3645,41.02901204,-94.6993121,19003,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis
676,2018,IA,Iowa,Adams,BRFSS,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,19.4,18.5,20.3,3645,41.02901204,-94.6993121,19003,UNHBEH,BINGE,CrdPrv,Binge Drinking
677,2018,IA,Iowa,Adams,BRFSS,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,23.6,22.4,24.7,3645,41.02901204,-94.6993121,19003,UNHBEH,BINGE,AgeAdjPrv,Binge Drinking
678,2017,IA,Iowa,Adams,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,36.7,35.2,38.3,3645,41.02901204,-94.6993121,19003,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
